tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_salarial_mensual_eur
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2009,T3,2009-T3,998.5
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2009,T2,2009-T2,1011.98
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2009,T1,2009-T1,1029.38
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2008,T4,2008-T4,1018.53
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2008,T3,2008-T3,987.08
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2008,T2,2008-T2,979.39
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2008,T1,2008-T1,985.25
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2026,T1,2026-T1,546.8
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2025,T4,2025-T4,247.42
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2025,T3,2025-T3,103.63
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2025,T2,2025-T2,191.61
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2025,T1,2025-T1,297.51
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2024,T4,2024-T4,200.46
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2024,T3,2024-T3,60.33
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2024,T2,2024-T2,140.36
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2024,T1,2024-T1,299.38
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2023,T4,2023-T4,183.67
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2023,T3,2023-T3,64.6
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2023,T2,2023-T2,134.89
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2023,T1,2023-T1,103.86
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2022,T4,2022-T4,151.57
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2022,T3,2022-T3,71.87
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2022,T2,2022-T2,122.2
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2022,T1,2022-T1,93.57
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2021,T4,2021-T4,136.2
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2021,T3,2021-T3,66.86
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2021,T2,2021-T2,120.1
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2021,T1,2021-T1,95.56
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2020,T4,2020-T4,159.25
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2020,T3,2020-T3,42.31
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2020,T2,2020-T2,110.41
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2020,T1,2020-T1,78.88
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2019,T4,2019-T4,171.15
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2019,T3,2019-T3,56.11
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2019,T2,2019-T2,138.9
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2019,T1,2019-T1,90.43
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2018,T4,2018-T4,166.2
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2018,T3,2018-T3,77.48
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2018,T2,2018-T2,138.79
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2018,T1,2018-T1,81.97
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2017,T4,2017-T4,203.63
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2017,T3,2017-T3,54.79
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2017,T2,2017-T2,192.21
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2017,T1,2017-T1,71.85
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2016,T4,2016-T4,201.07
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2016,T3,2016-T3,63.12
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2016,T2,2016-T2,171.23
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2016,T1,2016-T1,94.35
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2015,T4,2015-T4,289.14
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2015,T3,2015-T3,67.81
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2015,T2,2015-T2,190.55
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2015,T1,2015-T1,119.52
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2014,T4,2014-T4,209.54
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2014,T3,2014-T3,97.07
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2014,T2,2014-T2,179.41
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2014,T1,2014-T1,144.27
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2013,T4,2013-T4,268.43
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2013,T3,2013-T3,82.35
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2013,T2,2013-T2,220.77
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2013,T1,2013-T1,271.82
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2012,T4,2012-T4,277.78
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2012,T3,2012-T3,82.25
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2012,T2,2012-T2,230.58
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2012,T1,2012-T1,131.31
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2011,T4,2011-T4,227.88
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2011,T3,2011-T3,61.95
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2011,T2,2011-T2,174.12
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2011,T1,2011-T1,196.51
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2010,T4,2010-T4,249.45
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2010,T3,2010-T3,106.61
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2010,T2,2010-T2,134.5
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2010,T1,2010-T1,214.27
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2009,T4,2009-T4,234.54
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2009,T3,2009-T3,72.34
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2009,T2,2009-T2,168.88
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2009,T1,2009-T1,161.51
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2008,T4,2008-T4,321.8
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2008,T3,2008-T3,71.25
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2008,T2,2008-T2,145.97
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos extraordinarios,2008,T1,2008-T1,177.06
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2026,T1,2026-T1,81.67
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2025,T4,2025-T4,18.15
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2025,T3,2025-T3,17.35
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2025,T2,2025-T2,86.37
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2025,T1,2025-T1,25.22
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2024,T4,2024-T4,30.69
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2024,T3,2024-T3,31.08
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2024,T2,2024-T2,27.36
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2024,T1,2024-T1,15.59
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2023,T4,2023-T4,22.13
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2023,T3,2023-T3,17.12
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2023,T2,2023-T2,14.15
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2023,T1,2023-T1,25.63
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2022,T4,2022-T4,18.24
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2022,T3,2022-T3,16.34
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2022,T2,2022-T2,25.68
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2022,T1,2022-T1,13.75
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2021,T4,2021-T4,26.81
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2021,T3,2021-T3,12.84
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2021,T2,2021-T2,14.93
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2021,T1,2021-T1,7.98
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2020,T4,2020-T4,12.33
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2020,T3,2020-T3,18.56
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2020,T2,2020-T2,10.08
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2020,T1,2020-T1,16.5
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2019,T4,2019-T4,22.53
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2019,T3,2019-T3,13.99
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2019,T2,2019-T2,9.86
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2019,T1,2019-T1,14.89
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2018,T4,2018-T4,26.11
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2018,T3,2018-T3,7.03
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2018,T2,2018-T2,25.26
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2018,T1,2018-T1,10.5
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2017,T4,2017-T4,21.17
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2017,T3,2017-T3,10.49
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2017,T2,2017-T2,36.13
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2017,T1,2017-T1,6.24
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2016,T4,2016-T4,20.46
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2016,T3,2016-T3,6.55
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2016,T2,2016-T2,42.87
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2016,T1,2016-T1,18.57
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2015,T4,2015-T4,26.43
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2015,T3,2015-T3,15.21
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2015,T2,2015-T2,6.09
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2015,T1,2015-T1,21.38
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2014,T4,2014-T4,9.5
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2014,T3,2014-T3,11.32
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2014,T2,2014-T2,10.11
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2014,T1,2014-T1,9.95
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2013,T4,2013-T4,10.09
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2013,T3,2013-T3,18.91
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2013,T2,2013-T2,13.65
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2013,T1,2013-T1,50.47
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2012,T4,2012-T4,28.67
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2012,T3,2012-T3,23.34
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2012,T2,2012-T2,23.47
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2012,T1,2012-T1,23.28
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2011,T4,2011-T4,11.21
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2011,T3,2011-T3,11.21
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2011,T2,2011-T2,16.6
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial pagos atrasados,2011,T1,2011-T1,44.68
