tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_hora_efectiva_eur
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2023,T3,2023-T3,22.72
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2023,T2,2023-T2,21.75
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2023,T1,2023-T1,21.0
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2022,T4,2022-T4,24.24
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2022,T3,2022-T3,23.51
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2022,T2,2022-T2,21.02
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2022,T1,2022-T1,19.81
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2021,T4,2021-T4,22.9
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2021,T3,2021-T3,21.67
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2021,T2,2021-T2,21.01
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2021,T1,2021-T1,29.0
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2020,T4,2020-T4,22.78
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2020,T3,2020-T3,21.28
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2020,T2,2020-T2,25.0
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2020,T1,2020-T1,24.68
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2019,T4,2019-T4,20.99
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2019,T3,2019-T3,20.78
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2019,T2,2019-T2,21.64
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2019,T1,2019-T1,23.59
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2018,T4,2018-T4,20.91
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2018,T3,2018-T3,20.14
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2018,T2,2018-T2,20.63
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2018,T1,2018-T1,23.41
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2017,T4,2017-T4,22.25
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2017,T3,2017-T3,21.14
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2017,T2,2017-T2,21.78
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2017,T1,2017-T1,22.12
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2016,T4,2016-T4,22.2
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2016,T3,2016-T3,21.09
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2016,T2,2016-T2,20.72
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2016,T1,2016-T1,22.91
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2015,T4,2015-T4,21.87
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2015,T3,2015-T3,20.85
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2015,T2,2015-T2,20.46
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2015,T1,2015-T1,19.49
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2014,T4,2014-T4,22.2
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2014,T3,2014-T3,20.93
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2014,T2,2014-T2,22.58
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2014,T1,2014-T1,20.04
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2013,T4,2013-T4,23.21
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2013,T3,2013-T3,21.57
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2013,T2,2013-T2,21.26
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2013,T1,2013-T1,20.4
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2012,T4,2012-T4,23.45
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2012,T3,2012-T3,20.49
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2012,T2,2012-T2,22.98
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2012,T1,2012-T1,17.76
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2011,T4,2011-T4,20.9
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2011,T3,2011-T3,18.86
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2011,T2,2011-T2,18.77
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2011,T1,2011-T1,16.41
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2010,T4,2010-T4,19.84
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2010,T3,2010-T3,18.34
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2010,T2,2010-T2,18.33
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2010,T1,2010-T1,14.96
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2009,T4,2009-T4,17.03
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2009,T3,2009-T3,17.49
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2009,T2,2009-T2,16.57
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2009,T1,2009-T1,14.51
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2008,T4,2008-T4,16.6
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2008,T3,2008-T3,16.6
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2008,T2,2008-T2,15.21
Ambas jornadas,B,Industrias extractivas,Coste salarial total por hora,2008,T1,2008-T1,14.65
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2026,T1,2026-T1,20.99
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2025,T4,2025-T4,21.54
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2025,T3,2025-T3,22.07
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2025,T2,2025-T2,20.21
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2025,T1,2025-T1,19.82
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2024,T4,2024-T4,20.79
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2024,T3,2024-T3,21.27
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2024,T2,2024-T2,19.31
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2024,T1,2024-T1,19.88
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2023,T4,2023-T4,20.18
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2023,T3,2023-T3,20.49
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2023,T2,2023-T2,18.34
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2023,T1,2023-T1,18.37
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2022,T4,2022-T4,19.55
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2022,T3,2022-T3,19.88
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2022,T2,2022-T2,17.93
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2022,T1,2022-T1,17.91
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2021,T4,2021-T4,18.94
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2021,T3,2021-T3,19.47
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2021,T2,2021-T2,18.08
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2021,T1,2021-T1,17.97
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2020,T4,2020-T4,18.8
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2020,T3,2020-T3,19.48
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2020,T2,2020-T2,18.46
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2020,T1,2020-T1,16.94
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2019,T4,2019-T4,17.27
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2019,T3,2019-T3,18.32
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2019,T2,2019-T2,16.84
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2019,T1,2019-T1,16.35
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2018,T4,2018-T4,17.45
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2018,T3,2018-T3,18.27
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2018,T2,2018-T2,15.97
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2018,T1,2018-T1,16.93
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2017,T4,2017-T4,18.39
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2017,T3,2017-T3,19.07
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2017,T2,2017-T2,16.81
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2017,T1,2017-T1,16.83
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2016,T4,2016-T4,18.32
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2016,T3,2016-T3,19.05
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2016,T2,2016-T2,17.18
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2016,T1,2016-T1,17.99
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2015,T4,2015-T4,17.93
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2015,T3,2015-T3,19.37
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2015,T2,2015-T2,17.53
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2015,T1,2015-T1,17.88
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2014,T4,2014-T4,18.62
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2014,T3,2014-T3,19.57
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2014,T2,2014-T2,17.78
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2014,T1,2014-T1,17.36
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2013,T4,2013-T4,17.8
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2013,T3,2013-T3,18.57
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2013,T2,2013-T2,16.69
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2013,T1,2013-T1,17.76
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2012,T4,2012-T4,17.78
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2012,T3,2012-T3,17.66
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2012,T2,2012-T2,16.59
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2012,T1,2012-T1,15.91
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2011,T4,2011-T4,16.73
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2011,T3,2011-T3,17.59
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2011,T2,2011-T2,15.53
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2011,T1,2011-T1,15.07
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2010,T4,2010-T4,16.19
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2010,T3,2010-T3,17.35
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2010,T2,2010-T2,15.47
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2010,T1,2010-T1,14.09
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2009,T4,2009-T4,14.4
Ambas jornadas,B,Industrias extractivas,Coste salarial ordinario por hora,2009,T3,2009-T3,16.2
